customer_id,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17584,United Kingdom,103,4,4067.12,2,3,4,234,At Risk
17585,United Kingdom,81,3,960.23,2,3,3,233,At Risk
17586,United Kingdom,255,1,167.39999999999998,1,2,1,121,Lost
17587,United Kingdom,264,1,181.66000000000003,1,2,1,121,Lost
17588,United Kingdom,32,4,1699.35,3,3,3,333,Loyal Customers
17589,United Kingdom,21,14,11645.699999999999,3,4,4,344,Loyal Customers
17591,United Kingdom,3,2,550.7,4,2,2,422,Potential
17592,United Kingdom,374,1,148.3,1,2,1,121,Lost
17593,United Kingdom,45,6,4168.46,3,4,4,344,Loyal Customers
17594,United Kingdom,85,2,1504.6999999999998,2,2,3,223,Lost
17596,United Kingdom,4,7,2092.7400000000002,4,4,4,444,Champions
17597,United Kingdom,54,4,1439.7199999999998,2,3,3,233,At Risk
17598,United Kingdom,17,1,409.98,4,2,2,422,Potential
17599,United Kingdom,113,1,52.05,2,2,1,221,Lost
17601,United Kingdom,16,1,305.47,4,2,1,421,Potential
17602,United Kingdom,108,8,2348.16,2,4,4,244,At Risk
17603,United Kingdom,253,3,1398.7599999999998,1,3,3,133,At Risk
17604,United Kingdom,58,4,636.5699999999999,2,3,2,232,At Risk
17605,United Kingdom,226,1,160.75,1,2,1,121,Lost
17606,United Kingdom,373,1,87.30000000000001,1,2,1,121,Lost
17607,United Kingdom,12,1,333.81,4,2,2,422,Potential
17608,United Kingdom,85,2,305.10999999999996,2,2,1,221,Lost
17609,United Kingdom,38,6,782.12,3,4,3,343,Loyal Customers
17610,United Kingdom,176,5,1529.4899999999998,1,4,3,143,At Risk
17611,United Kingdom,57,13,4387.76,2,4,4,244,At Risk
17612,United Kingdom,15,12,3346.41,4,4,4,444,Champions
17615,United Kingdom,23,3,403.59999999999997,3,3,2,332,Loyal Customers
17616,United Kingdom,3,2,489.59999999999997,4,2,2,422,Potential
17617,United Kingdom,194,1,395.33,1,2,2,122,Lost
17618,United Kingdom,19,8,3101.66,3,4,4,344,Loyal Customers
17621,United Kingdom,40,3,1795.2200000000003,3,3,4,334,Loyal Customers
17622,United Kingdom,233,2,1130.21,1,2,3,123,Lost
17623,United Kingdom,45,6,1856.62,3,4,4,344,Loyal Customers
17624,United Kingdom,73,2,725.15,2,2,3,223,Lost
17625,United Kingdom,82,4,4020.8,2,3,4,234,At Risk
17626,United Kingdom,238,1,254.0,1,2,1,121,Lost
17627,United Kingdom,114,1,296.36000000000007,2,2,1,221,Lost
17629,United Kingdom,24,2,641.4,3,2,2,322,Potential
17631,United Kingdom,10,4,470.15999999999997,4,3,2,432,Loyal Customers
17633,United Kingdom,15,3,732.55,4,3,3,433,Loyal Customers
17635,United Kingdom,60,3,1265.58,2,3,3,233,At Risk
17638,United Kingdom,283,2,842.4,1,2,3,123,Lost
17639,United Kingdom,23,5,506.66999999999996,3,4,2,342,Loyal Customers
17640,United Kingdom,15,5,2547.2799999999997,4,4,4,444,Champions
17642,United Kingdom,65,3,1112.2,2,3,3,233,At Risk
17643,United Kingdom,9,2,439.7,4,2,2,422,Potential
17644,United Kingdom,30,9,3132.96,3,4,4,344,Loyal Customers
17646,United Kingdom,1,10,3141.4,4,4,4,444,Champions
17647,United Kingdom,305,2,198.59999999999997,1,2,1,121,Lost
17648,United Kingdom,21,1,418.87,3,2,2,322,Potential
17649,United Kingdom,105,2,710.4,2,2,3,223,Lost
17651,United Kingdom,134,6,1758.52,2,4,4,244,At Risk
17655,United Kingdom,2,3,1013.54,4,3,3,433,Loyal Customers
17657,United Kingdom,66,1,126.0,2,2,1,221,Lost
17659,United Kingdom,8,3,835.3299999999999,4,3,3,433,Loyal Customers
17660,United Kingdom,373,1,163.46999999999997,1,2,1,121,Lost
17662,United Kingdom,297,2,412.92,1,2,2,122,Lost
17663,United Kingdom,53,10,3372.92,3,4,4,344,Loyal Customers
17664,United Kingdom,110,2,561.59,2,2,2,222,Lost
17665,United Kingdom,129,1,563.1,2,2,2,222,Lost
17666,United Kingdom,113,3,1319.6399999999999,2,3,3,233,At Risk
17667,United Kingdom,71,4,1895.19,2,3,4,234,At Risk
17669,United Kingdom,98,3,2735.63,2,3,4,234,At Risk
17671,United Kingdom,1,2,830.6300000000001,4,2,3,423,Potential
17672,United Kingdom,53,5,2600.4600000000005,3,4,4,344,Loyal Customers
17673,United Kingdom,11,7,2604.4599999999996,4,4,4,444,Champions
17674,United Kingdom,4,1,300.66,4,2,1,421,Potential
17675,United Kingdom,3,40,17885.32,4,4,4,444,Champions
17676,United Kingdom,2,5,1378.1599999999999,4,4,3,443,Champions
17677,United Kingdom,2,28,20329.68,4,4,4,444,Champions
17678,United Kingdom,239,1,301.65000000000003,1,2,1,121,Lost
17679,United Kingdom,157,5,1585.5,1,4,3,143,At Risk
17680,United Kingdom,19,2,313.04999999999995,3,2,2,322,Potential
17681,United Kingdom,233,5,731.2,1,4,3,143,At Risk
17682,United Kingdom,4,6,1982.4499999999998,4,4,4,444,Champions
17683,United Kingdom,21,3,819.01,3,3,3,333,Loyal Customers
17685,United Kingdom,8,6,2751.64,4,4,4,444,Champions
17686,United Kingdom,59,2,2557.3500000000004,2,2,4,224,Lost
17687,United Kingdom,56,1,432.67999999999995,2,2,2,222,Lost
17688,United Kingdom,29,1,304.20000000000005,3,2,1,321,Potential
17689,United Kingdom,24,2,317.08000000000004,3,2,2,322,Potential
17690,United Kingdom,2,8,2690.15,4,4,4,444,Champions
17691,United Kingdom,4,3,489.65,4,3,2,432,Loyal Customers
17692,United Kingdom,32,8,2234.8599999999997,3,4,4,344,Loyal Customers
17694,United Kingdom,147,2,1412.85,1,3,3,133,At Risk
17695,United Kingdom,30,3,980.7,3,3,3,333,Loyal Customers
17696,United Kingdom,18,19,5393.88,4,4,4,444,Champions
17699,United Kingdom,112,2,442.0,2,3,2,232,At Risk
17700,United Kingdom,17,10,4145.33,4,4,4,444,Champions
17702,United Kingdom,19,2,1319.67,3,3,3,333,Loyal Customers
17703,United Kingdom,54,1,296.09999999999997,2,2,1,221,Lost
17705,United Kingdom,91,2,260.38,2,3,1,231,At Risk
17706,United Kingdom,2,16,10245.49,4,4,4,444,Champions
17707,United Kingdom,12,6,456.90000000000003,4,4,2,442,Champions
17708,United Kingdom,38,2,620.85,3,3,2,332,Loyal Customers
17709,United Kingdom,106,4,533.56,2,3,2,232,At Risk
17710,United Kingdom,59,1,293.49999999999994,2,2,1,221,Lost
17713,United Kingdom,18,4,1198.09,4,3,3,433,Loyal Customers
17714,United Kingdom,60,4,1257.18,2,3,3,233,At Risk
17715,United Kingdom,228,1,163.2,1,2,1,121,Lost
17716,United Kingdom,32,13,10300.980000000001,3,4,4,344,Loyal Customers
17717,United Kingdom,57,1,376.91999999999996,2,2,2,222,Lost
17718,United Kingdom,280,1,299.83,1,2,1,121,Lost
17720,United Kingdom,3,7,1572.97,4,4,3,443,Champions
17721,United Kingdom,295,1,307.21,1,2,1,121,Lost
17722,United Kingdom,2,2,2006.3200000000002,4,3,4,434,Loyal Customers
17723,United Kingdom,11,1,102.0,4,2,1,421,Potential
17726,United Kingdom,31,7,1092.06,3,4,3,343,Loyal Customers
17728,United Kingdom,40,2,1362.75,3,3,3,333,Loyal Customers
17729,United Kingdom,232,1,438.6500000000001,1,2,2,122,Lost
17730,United Kingdom,18,7,2475.32,4,4,4,444,Champions
17731,United Kingdom,257,2,468.88,1,3,2,132,At Risk
17732,United Kingdom,8,8,2166.42,4,4,4,444,Champions
17734,United Kingdom,161,3,741.6899999999999,1,3,3,133,At Risk
17735,United Kingdom,3,8,4134.91,4,4,4,444,Champions
17738,United Kingdom,31,9,2304.5099999999998,3,4,4,344,Loyal Customers
17739,United Kingdom,10,11,4939.24,4,4,4,444,Champions
17740,United Kingdom,25,6,426.9,3,4,2,342,Loyal Customers
17741,United Kingdom,42,2,101.10000000000001,3,3,1,331,Loyal Customers
17742,United Kingdom,64,9,1743.37,2,4,4,244,At Risk
17743,United Kingdom,84,1,229.2,2,2,1,221,Lost
17744,United Kingdom,16,1,326.74,4,2,2,422,Potential
17745,United Kingdom,113,2,600.34,2,3,2,232,At Risk
17746,United Kingdom,107,3,793.9300000000001,2,3,3,233,At Risk
17748,United Kingdom,163,1,358.15,1,2,2,122,Lost
17749,United Kingdom,182,1,351.66,1,2,2,122,Lost
17751,United Kingdom,57,1,157.86,2,2,1,221,Lost
17753,United Kingdom,100,4,390.55999999999995,2,3,2,232,At Risk
17754,United Kingdom,10,8,2805.27,4,4,4,444,Champions
17756,United Kingdom,11,3,733.7,4,3,3,433,Loyal Customers
17757,United Kingdom,4,28,3817.1600000000003,4,4,4,444,Champions
17758,United Kingdom,63,4,1555.83,2,3,3,233,At Risk
17759,United Kingdom,29,2,441.91999999999996,3,3,2,332,Loyal Customers
17760,United Kingdom,9,5,631.3399999999999,4,4,2,442,Champions
17762,United Kingdom,92,1,129.75,2,2,1,221,Lost
17763,United Kingdom,289,3,71.15,1,3,1,131,At Risk
17764,United Kingdom,38,3,804.8199999999999,3,3,3,333,Loyal Customers
17765,United Kingdom,84,1,158.92000000000002,2,2,1,221,Lost
17766,United Kingdom,17,2,299.61,4,3,1,431,Loyal Customers
17767,United Kingdom,46,1,141.85000000000002,3,2,1,321,Potential
17768,United Kingdom,23,4,1236.33,3,3,3,333,Loyal Customers
17769,United Kingdom,19,7,3105.1,3,4,4,344,Loyal Customers
17771,United Kingdom,72,2,141.60000000000002,2,3,1,231,At Risk
17772,United Kingdom,28,1,201.99999999999994,3,2,1,321,Potential
17773,United Kingdom,150,2,585.27,1,3,2,132,At Risk
17774,United Kingdom,33,5,2102.64,3,4,4,344,Loyal Customers
17776,United Kingdom,22,2,338.56,3,3,2,332,Loyal Customers
17778,United Kingdom,297,1,197.70000000000002,1,2,1,121,Lost
17780,United Kingdom,303,3,352.90999999999997,1,3,2,132,At Risk
17782,United Kingdom,18,2,679.02,4,3,2,432,Loyal Customers
17783,United Kingdom,148,1,96.44000000000001,1,2,1,121,Lost
17784,United Kingdom,186,1,112.85999999999999,1,2,1,121,Lost
17785,United Kingdom,81,2,271.43999999999994,2,3,1,231,At Risk
17787,United Kingdom,7,1,736.28,4,2,3,423,Potential
17789,United Kingdom,297,1,171.24999999999997,1,2,1,121,Lost
17790,United Kingdom,14,6,818.0600000000001,4,4,3,443,Champions
17792,United Kingdom,103,2,370.05,2,3,2,232,At Risk
17794,United Kingdom,322,2,147.3,1,3,1,131,At Risk
17796,United Kingdom,5,4,664.0899999999999,4,3,2,432,Loyal Customers
17797,United Kingdom,31,5,1205.44,3,4,3,343,Loyal Customers
17798,United Kingdom,217,1,183.08999999999997,1,2,1,121,Lost
17799,United Kingdom,25,10,3285.96,3,4,4,344,Loyal Customers
17801,United Kingdom,87,3,798.3299999999999,2,3,3,233,At Risk
17802,United Kingdom,8,8,3768.08,4,4,4,444,Champions
17803,United Kingdom,28,1,184.65999999999997,3,2,1,321,Potential
17804,United Kingdom,12,3,385.23,4,3,2,432,Loyal Customers
17805,United Kingdom,246,1,414.72,1,2,2,122,Lost
17807,United Kingdom,31,3,437.87,3,3,2,332,Loyal Customers
17808,United Kingdom,184,4,262.64,1,3,1,131,At Risk
17809,United Kingdom,7,11,5925.4800000000005,4,4,4,444,Champions
17810,United Kingdom,304,2,374.81,1,3,2,132,At Risk
17811,United Kingdom,10,8,1772.07,4,4,4,444,Champions
17812,United Kingdom,4,4,433.72999999999996,4,3,2,432,Loyal Customers
17814,United Kingdom,11,2,1617.3199999999997,4,3,3,433,Loyal Customers
17815,United Kingdom,29,1,591.96,3,2,2,322,Potential
17816,United Kingdom,1,3,75.75999999999999,4,3,1,431,Loyal Customers
17817,United Kingdom,14,3,420.16999999999996,4,3,2,432,Loyal Customers
17818,United Kingdom,373,1,130.18,1,2,1,121,Lost
17819,United Kingdom,7,6,2907.6499999999996,4,4,4,444,Champions
17820,United Kingdom,10,1,183.55999999999997,4,2,1,421,Potential
17821,United Kingdom,42,1,334.62,3,2,2,322,Potential
17822,United Kingdom,56,5,2188.5,2,4,4,244,At Risk
17823,United Kingdom,57,2,494.24999999999994,2,3,2,232,At Risk
17825,United Kingdom,234,4,731.96,1,3,3,133,At Risk
17826,United Kingdom,10,1,134.59,4,2,1,421,Potential
17827,United Kingdom,257,1,392.5900000000001,1,2,2,122,Lost
17829,United Arab Emirates,45,4,3867.5,3,3,4,334,Loyal Customers
17833,United Kingdom,359,1,342.36,1,2,2,122,Lost
17834,United Kingdom,50,2,730.47,3,3,3,333,Loyal Customers
17838,United Kingdom,1,10,3943.6000000000004,4,4,4,444,Champions
17840,United Kingdom,79,1,185.72,2,2,1,221,Lost
17841,United Kingdom,1,91,29892.5,4,4,4,444,Champions
17842,United Kingdom,238,1,430.69000000000005,1,2,2,122,Lost
17843,United Kingdom,47,1,120.75,3,2,1,321,Potential
17845,United Kingdom,191,4,598.19,1,3,2,132,At Risk
17847,United Kingdom,151,2,129.69,1,3,1,131,At Risk
17848,United Kingdom,53,21,2749.7,3,4,4,344,Loyal Customers
17849,United Kingdom,116,4,457.96000000000004,2,3,2,232,At Risk
17850,United Kingdom,8,151,51208.87,4,4,4,444,Champions
17851,United Kingdom,58,6,1563.34,2,4,3,243,At Risk
17852,United Kingdom,24,3,548.87,3,3,2,332,Loyal Customers
17853,United Kingdom,43,3,1608.19,3,3,3,333,Loyal Customers
17854,United Kingdom,98,4,760.19,2,3,3,233,At Risk
17855,United Kingdom,8,1,208.97,4,2,1,421,Potential
17857,United Kingdom,1,2,1803.2,4,3,4,434,Loyal Customers
17858,United Kingdom,5,19,7641.990000000001,4,4,4,444,Champions
17860,United Kingdom,4,4,762.74,4,3,3,433,Loyal Customers
17861,United Kingdom,21,10,3026.8900000000003,3,4,4,344,Loyal Customers
17862,United Kingdom,21,3,948.1900000000002,3,3,3,333,Loyal Customers
17863,United Kingdom,5,7,2585.2,4,4,4,444,Champions
17864,United Kingdom,21,2,326.82000000000005,3,3,2,332,Loyal Customers
17865,United Kingdom,11,26,15848.07,4,4,4,444,Champions
17866,United Kingdom,120,2,805.3,2,3,3,233,At Risk
17867,United Kingdom,46,9,424.17999999999995,3,4,2,342,Loyal Customers
17868,United Kingdom,22,1,234.65,3,2,1,321,Potential
17869,United Kingdom,4,3,607.98,4,3,2,432,Loyal Customers
17870,United Kingdom,2,2,1213.7999999999997,4,3,3,433,Loyal Customers
17871,United Kingdom,33,4,963.0899999999999,3,3,3,333,Loyal Customers
17872,United Kingdom,17,1,235.87,4,2,1,421,Potential
17873,United Kingdom,9,14,4656.72,4,4,4,444,Champions
17875,United Kingdom,324,1,167.1,1,2,1,121,Lost
17876,United Kingdom,35,3,3424.02,3,3,4,334,Loyal Customers
17878,United Kingdom,31,2,1032.88,3,3,3,333,Loyal Customers
17880,United Kingdom,275,2,366.0,1,3,2,132,At Risk
17882,United Kingdom,15,2,313.46000000000004,4,3,2,432,Loyal Customers
17883,United Kingdom,175,3,324.08,1,3,2,132,At Risk
17884,United Kingdom,4,18,2355.44,4,4,4,444,Champions
17886,United Kingdom,73,3,708.77,2,3,3,233,At Risk
17888,United Kingdom,10,17,1094.39,4,4,3,443,Champions
17889,United Kingdom,10,5,571.0,4,4,2,442,Champions
17894,United Kingdom,2,11,1333.57,4,4,3,443,Champions
17897,United Kingdom,3,8,2018.3999999999999,4,4,4,444,Champions
17898,United Kingdom,88,2,147.12,2,3,1,231,At Risk
17901,United Kingdom,157,2,149.7,1,3,1,131,At Risk
17902,United Kingdom,182,1,216.39999999999998,1,2,1,121,Lost
17903,United Kingdom,30,1,381.09,3,2,2,322,Potential
17905,United Kingdom,9,10,1583.2799999999997,4,4,3,443,Champions
17907,United Kingdom,276,1,291.76,1,2,1,121,Lost
17908,United Kingdom,9,5,1168.26,4,4,3,443,Champions
17909,United Kingdom,373,1,132.54999999999998,1,2,1,121,Lost
17910,United Kingdom,362,1,261.70000000000005,1,2,1,121,Lost
17912,United Kingdom,11,1,64.49,4,2,1,421,Potential
17913,United Kingdom,36,12,3068.04,3,4,4,344,Loyal Customers
17915,United Kingdom,187,1,242.13,1,2,1,121,Lost
17916,United Kingdom,264,2,43.870000000000005,1,3,1,131,At Risk
17918,United Kingdom,136,3,396.39000000000004,2,3,2,232,At Risk
17919,United Kingdom,74,1,536.28,2,2,2,222,Lost
17920,United Kingdom,4,39,20312.36,4,4,4,444,Champions
17921,United Kingdom,15,6,1596.98,4,4,3,443,Champions
17922,United Kingdom,179,1,170.39999999999998,1,2,1,121,Lost
17923,United Kingdom,163,2,289.5,1,3,1,131,At Risk
17924,United Kingdom,9,2,574.2,4,3,2,432,Loyal Customers
17925,United Kingdom,8,1,244.08,4,2,1,421,Potential
17926,United Kingdom,80,3,638.2,2,3,2,232,At Risk
17927,United Kingdom,357,1,294.0,1,2,1,121,Lost
17928,United Kingdom,207,1,128.7,1,2,1,121,Lost
17929,United Kingdom,23,7,2239.1,3,4,4,344,Loyal Customers
17930,United Kingdom,29,8,2534.7400000000002,3,4,4,344,Loyal Customers
17931,United Kingdom,33,12,3028.93,3,4,4,344,Loyal Customers
17933,United Kingdom,268,1,114.69,1,2,1,121,Lost
17934,United Kingdom,42,1,344.90000000000003,3,2,2,322,Potential
17935,United Kingdom,36,5,540.35,3,4,2,342,Loyal Customers
17938,United Kingdom,56,1,144.29,2,2,1,221,Lost
17940,United Kingdom,81,6,26286.75,2,4,4,244,At Risk
17941,United Kingdom,226,3,1128.72,1,3,3,133,At Risk
17944,United Kingdom,59,1,75.41,2,2,1,221,Lost
17945,United Kingdom,332,3,360.35,1,3,2,132,At Risk
17949,United Kingdom,7,72,60117.6,4,4,4,444,Champions
17950,United Kingdom,1,6,950.61,4,4,3,443,Champions
17951,United Kingdom,9,2,627.5400000000001,4,3,2,432,Loyal Customers
17952,United Kingdom,14,4,819.61,4,3,3,433,Loyal Customers
17953,United Kingdom,176,1,160.82000000000002,1,2,1,121,Lost
17954,United Kingdom,3,9,1633.3300000000002,4,4,3,443,Champions
17955,United Kingdom,291,2,392.6,1,3,2,132,At Risk
17958,United Kingdom,364,1,465.42,1,2,2,122,Lost
17959,United Kingdom,228,1,140.75,1,2,1,121,Lost
17960,United Kingdom,158,2,61.300000000000004,1,3,1,131,At Risk
17961,United Kingdom,8,62,1699.1,4,4,3,443,Champions
17962,United Kingdom,185,3,584.5899999999999,1,3,2,132,At Risk
17963,United Kingdom,107,4,651.51,2,3,2,232,At Risk
17964,United Kingdom,8,1,261.76,4,2,1,421,Potential
17965,United Kingdom,1,17,4618.41,4,4,4,444,Champions
17966,United Kingdom,227,5,875.9899999999999,1,4,3,143,At Risk
17967,United Kingdom,7,2,234.22,4,3,1,431,Loyal Customers
17968,United Kingdom,9,4,610.69,4,3,2,432,Loyal Customers
17969,United Kingdom,138,18,2141.74,1,4,4,144,At Risk
17971,United Kingdom,184,1,161.94000000000003,1,2,1,121,Lost
17974,United Kingdom,17,3,1117.27,4,3,3,433,Loyal Customers
17975,United Kingdom,2,12,2540.02,4,4,4,444,Champions
17976,United Kingdom,8,1,353.19000000000005,4,2,2,422,Potential
17977,United Kingdom,36,1,1277.49,3,2,3,323,Potential
17978,United Kingdom,1,4,1160.84,4,3,3,433,Loyal Customers
17980,United Kingdom,29,1,221.97,3,2,1,321,Potential
17981,United Kingdom,46,1,239.12,3,2,1,321,Potential
17982,United Kingdom,316,1,138.18,1,2,1,121,Lost
17983,United Kingdom,31,1,171.70999999999998,3,2,1,321,Potential
17984,United Kingdom,28,4,1038.59,3,3,3,333,Loyal Customers
17987,United Kingdom,12,4,805.0699999999999,4,3,3,433,Loyal Customers
17988,United Kingdom,123,7,288.42,2,4,1,241,At Risk
17989,United Kingdom,15,1,228.83,4,2,1,421,Potential
17990,United Kingdom,16,3,896.7700000000001,4,3,3,433,Loyal Customers
17991,United Kingdom,227,1,227.2,1,2,1,121,Lost
17992,United Kingdom,25,1,254.13,3,2,1,321,Potential
17993,United Kingdom,253,1,235.19000000000005,1,2,1,121,Lost
17994,United Kingdom,24,7,1634.8300000000002,3,4,3,343,Loyal Customers
17995,United Kingdom,18,2,419.38,4,3,2,432,Loyal Customers
17996,United Kingdom,15,3,482.3299999999999,4,3,2,432,Loyal Customers
17998,United Kingdom,16,3,639.24,4,3,2,432,Loyal Customers
17999,United Kingdom,2,2,348.84,4,3,2,432,Loyal Customers
18000,United Kingdom,200,1,124.25,1,2,1,121,Lost
18001,United Kingdom,85,4,536.61,2,3,2,232,At Risk
18002,United Kingdom,11,4,249.92000000000002,4,3,1,431,Loyal Customers
18003,United Kingdom,12,1,358.60999999999996,4,2,2,422,Potential
18006,United Kingdom,17,3,553.1800000000001,4,3,2,432,Loyal Customers
18007,United Kingdom,28,1,220.32,3,2,1,321,Potential
18008,United Kingdom,51,14,17670.94,3,4,4,344,Loyal Customers
18009,United Kingdom,178,7,1898.49,1,4,4,144,At Risk
18011,United Kingdom,9,2,424.24,4,3,2,432,Loyal Customers
18012,United Kingdom,359,1,115.3,1,2,1,121,Lost
18016,United Kingdom,46,2,476.9000000000001,3,3,2,332,Loyal Customers
18017,United Kingdom,67,1,165.0,2,2,1,221,Lost
18018,United Kingdom,35,2,175.85000000000002,3,3,1,331,Loyal Customers
18020,United Kingdom,179,1,190.48000000000002,1,2,1,121,Lost
18021,United Kingdom,145,2,227.06,1,3,1,131,At Risk
18022,United Kingdom,21,4,983.6799999999998,3,3,3,333,Loyal Customers
18025,United Kingdom,15,6,1177.72,4,4,3,443,Champions
18026,United Kingdom,136,2,2074.07,2,3,4,234,At Risk
18028,United Kingdom,219,1,192.05,1,2,1,121,Lost
18029,United Kingdom,278,1,433.77,1,2,2,122,Lost
18031,United Kingdom,14,1,462.09999999999997,4,2,2,422,Potential
18034,United Kingdom,11,1,370.82,4,2,2,422,Potential
18035,United Kingdom,21,2,546.34,3,3,2,332,Loyal Customers
18036,United Kingdom,21,8,1158.02,3,4,3,343,Loyal Customers
18037,United Kingdom,57,9,97.4,2,4,1,241,At Risk
18038,United Kingdom,192,1,149.41,1,2,1,121,Lost
18039,United Kingdom,10,4,579.17,4,3,2,432,Loyal Customers
18041,United Kingdom,1,20,4568.99,4,4,4,444,Champions
18042,United Kingdom,177,1,116.10000000000001,1,2,1,121,Lost
18043,United Kingdom,2,1,316.46,4,2,2,422,Potential
18044,United Kingdom,23,8,1417.01,3,4,3,343,Loyal Customers
18046,United Kingdom,285,1,189.63,1,2,1,121,Lost
18047,United Kingdom,17,2,342.6899999999999,4,3,2,432,Loyal Customers
18048,United Kingdom,129,1,229.44,2,2,1,221,Lost
18049,United Kingdom,73,2,556.52,2,3,2,232,At Risk
18050,United Kingdom,29,1,337.65999999999997,3,2,2,322,Potential
18051,United Kingdom,270,7,2282.28,1,4,4,144,At Risk
18052,United Kingdom,200,1,10877.18,1,2,4,124,Lost
18053,United Kingdom,161,2,271.05,1,3,1,131,At Risk
18054,United Kingdom,28,1,176.5,3,2,1,321,Potential
18055,United Kingdom,3,6,4411.38,4,4,4,444,Champions
18056,United Kingdom,254,1,190.95,1,2,1,121,Lost
18057,United Kingdom,29,3,1203.56,3,3,3,333,Loyal Customers
18058,United Kingdom,177,2,603.9,1,3,2,132,At Risk
18060,United Kingdom,44,2,1185.46,3,3,3,333,Loyal Customers
18061,United Kingdom,2,19,4369.56,4,4,4,444,Champions
18062,United Kingdom,22,3,912.1500000000001,3,3,3,333,Loyal Customers
18063,United Kingdom,26,2,186.60000000000002,3,3,1,331,Loyal Customers
18064,United Kingdom,82,9,3681.03,2,4,4,244,At Risk
18065,United Kingdom,24,15,3473.8,3,4,4,344,Loyal Customers
18066,United Kingdom,22,2,1122.4,3,3,3,333,Loyal Customers
18069,United Kingdom,19,6,2503.8900000000003,3,4,4,344,Loyal Customers
18070,United Kingdom,305,1,314.1,1,2,2,122,Lost
18071,United Kingdom,1,5,975.6300000000001,4,4,3,443,Champions
